,id_school,name_school,latitude_school,longitude_school,type_technology,latitude_service_point,longitude_service_point,tower_range_meters,distance_km_school_service_point
424,61341357-0232-32e7-9ea0-8fd237cb6610,EP GASHARI,-2.144736052,29.526355743408203,cellular_tower,-2.0614,29.5293,1000,9.27231986967188
425,61341357-0232-32e7-9ea0-8fd237cb6610,EP GASHARI,-2.144736052,29.526355743408203,cellular_tower,-2.0604,29.5258,3553,9.377944445223878
426,627ad83a-91cd-32c6-a55a-a4dbe47e08d1,MUHURA EAR PRIMARY SCHOOL,-1.74578917,30.27606773376465,ADSL,-1.743185,30.357368,,9.040625888206732
427,627ad83a-91cd-32c6-a55a-a4dbe47e08d1,MUHURA EAR PRIMARY SCHOOL,-1.74578917,30.27606773376465,ADSL,-1.779428,30.187766,,10.502706670796185
428,627ad83a-91cd-32c6-a55a-a4dbe47e08d1,MUHURA EAR PRIMARY SCHOOL,-1.74578917,30.27606773376465,EVDSL,-1.836092,30.340428,,12.328503128729706
429,627ad83a-91cd-32c6-a55a-a4dbe47e08d1,MUHURA EAR PRIMARY SCHOOL,-1.74578917,30.27606773376465,EVDSL,-1.794565,30.176137,,12.360006865664062
430,627ad83a-91cd-32c6-a55a-a4dbe47e08d1,MUHURA EAR PRIMARY SCHOOL,-1.74578917,30.27606773376465,cellular_tower,-1.7656,30.3815,1000,11.923289099781375
431,627ad83a-91cd-32c6-a55a-a4dbe47e08d1,MUHURA EAR PRIMARY SCHOOL,-1.74578917,30.27606773376465,cellular_tower,-1.7644,30.3825,1000,12.008827763365488
432,627ad83a-91cd-32c6-a55a-a4dbe47e08d1,MUHURA EAR PRIMARY SCHOOL,-1.74578917,30.27606773376465,cellular_tower,-1.7643,30.3826,1000,12.017866797688079
433,627ad83a-91cd-32c6-a55a-a4dbe47e08d1,MUHURA EAR PRIMARY SCHOOL,-1.74578917,30.27606773376465,cellular_tower,-1.7706,30.3825,1000,12.146609746479253
434,627ad83a-91cd-32c6-a55a-a4dbe47e08d1,MUHURA EAR PRIMARY SCHOOL,-1.74578917,30.27606773376465,cellular_tower,-1.7646,30.3839,1000,12.16593256529571
435,62d16604-3e3b-3dab-92b7-b6c04338fe79,GS MATYAZO,-1.998149991,29.679750442504883,FTTH,-2.011234,29.766736,,9.775304934228044
436,62d16604-3e3b-3dab-92b7-b6c04338fe79,GS MATYAZO,-1.998149991,29.679750442504883,ADSL,-1.885907,29.635504,,13.414545887460303
437,62d16604-3e3b-3dab-92b7-b6c04338fe79,GS MATYAZO,-1.998149991,29.679750442504883,cellular_tower,-2.0659,29.6993,1000,7.840439641317297
438,62d16604-3e3b-3dab-92b7-b6c04338fe79,GS MATYAZO,-1.998149991,29.679750442504883,cellular_tower,-2.0659,29.6993,1000,7.840439641317297
439,62d16604-3e3b-3dab-92b7-b6c04338fe79,GS MATYAZO,-1.998149991,29.679750442504883,cellular_tower,-2.0682,29.6983,1000,8.057341753501383
440,62d16604-3e3b-3dab-92b7-b6c04338fe79,GS MATYAZO,-1.998149991,29.679750442504883,cellular_tower,-2.0674,29.7025,1000,8.10461893212086
441,62d16604-3e3b-3dab-92b7-b6c04338fe79,GS MATYAZO,-1.998149991,29.679750442504883,cellular_tower,-2.0732,29.6947,1000,8.508926913251958
442,63905861-a5a4-32dc-a55d-41e5f85dc2a0,EP KIVUSHA,-2.160000086,30.18000030517578,FTTH,-2.111357,30.169472,,5.5339348747891535
443,63905861-a5a4-32dc-a55d-41e5f85dc2a0,EP KIVUSHA,-2.160000086,30.18000030517578,EVDSL,-2.089353,30.120434,,10.272315955761387
444,63905861-a5a4-32dc-a55d-41e5f85dc2a0,EP KIVUSHA,-2.160000086,30.18000030517578,EVDSL,-2.244213,30.097639,,13.093259483543076
445,63905861-a5a4-32dc-a55d-41e5f85dc2a0,EP KIVUSHA,-2.160000086,30.18000030517578,cellular_tower,-2.1472,30.1772,1000,1.456920199947856
446,63905861-a5a4-32dc-a55d-41e5f85dc2a0,EP KIVUSHA,-2.160000086,30.18000030517578,cellular_tower,-2.1472,30.1772,1000,1.456920199947856
447,63905861-a5a4-32dc-a55d-41e5f85dc2a0,EP KIVUSHA,-2.160000086,30.18000030517578,cellular_tower,-2.1472,30.1772,1000,1.456920199947856
448,63905861-a5a4-32dc-a55d-41e5f85dc2a0,EP KIVUSHA,-2.160000086,30.18000030517578,cellular_tower,-2.1472,30.1772,1000,1.456920199947856
449,63905861-a5a4-32dc-a55d-41e5f85dc2a0,EP KIVUSHA,-2.160000086,30.18000030517578,cellular_tower,-2.1471,30.1773,1000,1.4654697017721146
450,63fc3f7d-f374-3bc5-8cdf-e7cbdef770cc,EP MUMURI,-1.783542991,30.49152565002441,ADSL,-1.722672,30.419074,,10.519302058073478
451,63fc3f7d-f374-3bc5-8cdf-e7cbdef770cc,EP MUMURI,-1.783542991,30.49152565002441,FTTC,-1.684574,30.53573,,12.05175324191381
452,63fc3f7d-f374-3bc5-8cdf-e7cbdef770cc,EP MUMURI,-1.783542991,30.49152565002441,cellular_tower,-1.7998,30.468,15521,3.1787078930859733
453,63fc3f7d-f374-3bc5-8cdf-e7cbdef770cc,EP MUMURI,-1.783542991,30.49152565002441,cellular_tower,-1.836,30.4699,20183,6.308722396122124
454,63fc3f7d-f374-3bc5-8cdf-e7cbdef770cc,EP MUMURI,-1.783542991,30.49152565002441,cellular_tower,-1.8355,30.4677,1000,6.355280181888699
455,63fc3f7d-f374-3bc5-8cdf-e7cbdef770cc,EP MUMURI,-1.783542991,30.49152565002441,cellular_tower,-1.8352,30.4667,1000,6.372298851607089
456,63fc3f7d-f374-3bc5-8cdf-e7cbdef770cc,EP MUMURI,-1.783542991,30.49152565002441,cellular_tower,-1.8346,30.4646,1000,6.4176778031538495
457,652a69b6-60de-3a6b-8927-f589d9228def,GS KIBARA,-2.25744009,30.53700065612793,ADSL,-2.273709,30.486024,,5.945795517743704
458,652a69b6-60de-3a6b-8927-f589d9228def,GS KIBARA,-2.25744009,30.53700065612793,EVDSL,-2.35841,30.562139,,11.56952839786689
459,652a69b6-60de-3a6b-8927-f589d9228def,GS KIBARA,-2.25744009,30.53700065612793,ADSL,-2.277361,30.651733,,12.938689169118128
460,652a69b6-60de-3a6b-8927-f589d9228def,GS KIBARA,-2.25744009,30.53700065612793,FTTH,-2.333258,30.439738,,13.705966199865292
461,652a69b6-60de-3a6b-8927-f589d9228def,GS KIBARA,-2.25744009,30.53700065612793,ADSL,-2.317793,30.647678,,14.00898553222536
462,652a69b6-60de-3a6b-8927-f589d9228def,GS KIBARA,-2.25744009,30.53700065612793,cellular_tower,-2.2667,30.5478,1000,1.5811201844798732
463,652a69b6-60de-3a6b-8927-f589d9228def,GS KIBARA,-2.25744009,30.53700065612793,cellular_tower,-2.2647,30.5505,5108,1.7033339880802358
464,652a69b6-60de-3a6b-8927-f589d9228def,GS KIBARA,-2.25744009,30.53700065612793,cellular_tower,-2.2686,30.5523,2590,2.1046369571715746
465,652a69b6-60de-3a6b-8927-f589d9228def,GS KIBARA,-2.25744009,30.53700065612793,cellular_tower,-2.2637,30.5563,3220,2.2544662397082718
466,652a69b6-60de-3a6b-8927-f589d9228def,GS KIBARA,-2.25744009,30.53700065612793,cellular_tower,-2.2448,30.5543,6843,2.381175013527464
467,66722652-7dd6-3826-a0b9-bda09cda812f,EP RURAMBI,-2.087879896,30.77396583557129,FTTH,-2.149624,30.692479,,11.363317519180384
468,66722652-7dd6-3826-a0b9-bda09cda812f,EP RURAMBI,-2.087879896,30.77396583557129,FTTH,-2.177337,30.68378,,14.119914176025262
469,66722652-7dd6-3826-a0b9-bda09cda812f,EP RURAMBI,-2.087879896,30.77396583557129,FTTC,-1.955694,30.753475,,14.873734757933734
470,66722652-7dd6-3826-a0b9-bda09cda812f,EP RURAMBI,-2.087879896,30.77396583557129,cellular_tower,-2.2816,30.7374,1000,21.92052084598001
471,66722652-7dd6-3826-a0b9-bda09cda812f,EP RURAMBI,-2.087879896,30.77396583557129,cellular_tower,-2.2819,30.7315,1000,22.084030518556165
472,66722652-7dd6-3826-a0b9-bda09cda812f,EP RURAMBI,-2.087879896,30.77396583557129,cellular_tower,-2.2821,30.7262,1000,22.238903369994297
473,66722652-7dd6-3826-a0b9-bda09cda812f,EP RURAMBI,-2.087879896,30.77396583557129,cellular_tower,-2.2815,30.7225,1000,22.27610048285545
474,66722652-7dd6-3826-a0b9-bda09cda812f,EP RURAMBI,-2.087879896,30.77396583557129,cellular_tower,-2.2867,30.7372,1267,22.482060591250626
475,670d726d-92ec-38e5-8896-3d61c23b5bc8,GS RYARUBAMBA,-1.769440055,30.42472076416016,ADSL,-1.722672,30.419074,,5.238104093265565
476,670d726d-92ec-38e5-8896-3d61c23b5bc8,GS RYARUBAMBA,-1.769440055,30.42472076416016,ADSL,-1.743185,30.357368,,8.034909899479027
477,670d726d-92ec-38e5-8896-3d61c23b5bc8,GS RYARUBAMBA,-1.769440055,30.42472076416016,EVDSL,-1.836092,30.340428,,11.945419600570359
478,670d726d-92ec-38e5-8896-3d61c23b5bc8,GS RYARUBAMBA,-1.769440055,30.42472076416016,cellular_tower,-1.7757,30.4235,19762,0.7091739279394823
479,670d726d-92ec-38e5-8896-3d61c23b5bc8,GS RYARUBAMBA,-1.769440055,30.42472076416016,cellular_tower,-1.773,30.4066,16258,2.0525077576661834
480,670d726d-92ec-38e5-8896-3d61c23b5bc8,GS RYARUBAMBA,-1.769440055,30.42472076416016,cellular_tower,-1.7844,30.41,18740,2.333219580850798
481,670d726d-92ec-38e5-8896-3d61c23b5bc8,GS RYARUBAMBA,-1.769440055,30.42472076416016,cellular_tower,-1.7682,30.3994,7544,2.8175749574123907
482,670d726d-92ec-38e5-8896-3d61c23b5bc8,GS RYARUBAMBA,-1.769440055,30.42472076416016,cellular_tower,-1.7938,30.4168,14622,2.848163750269551
483,67ddade3-15cd-3840-ab7c-6b8bc86a9efe,EP KAMASARO,-2.237159967,30.63999938964844,ADSL,-2.277361,30.651733,,4.656382426287059
484,67ddade3-15cd-3840-ab7c-6b8bc86a9efe,EP KAMASARO,-2.237159967,30.63999938964844,FTTH,-2.177337,30.68378,,8.240951406448671
485,67ddade3-15cd-3840-ab7c-6b8bc86a9efe,EP KAMASARO,-2.237159967,30.63999938964844,ADSL,-2.317793,30.647678,,9.006482887633666
486,67ddade3-15cd-3840-ab7c-6b8bc86a9efe,EP KAMASARO,-2.237159967,30.63999938964844,FTTH,-2.149624,30.692479,,11.346580236041161
487,67ddade3-15cd-3840-ab7c-6b8bc86a9efe,EP KAMASARO,-2.237159967,30.63999938964844,FTTC,-2.327869,30.711614,,12.847054460849273
488,67ddade3-15cd-3840-ab7c-6b8bc86a9efe,EP KAMASARO,-2.237159967,30.63999938964844,cellular_tower,-2.2616,30.6381,1000,2.725789658185263
489,67ddade3-15cd-3840-ab7c-6b8bc86a9efe,EP KAMASARO,-2.237159967,30.63999938964844,cellular_tower,-2.2657,30.6345,4408,3.2317961275975855
490,67ddade3-15cd-3840-ab7c-6b8bc86a9efe,EP KAMASARO,-2.237159967,30.63999938964844,cellular_tower,-2.267,30.6379,2341,3.3262493588648536
491,67ddade3-15cd-3840-ab7c-6b8bc86a9efe,EP KAMASARO,-2.237159967,30.63999938964844,cellular_tower,-2.2685,30.6337,4140,3.554445726560693
492,67ddade3-15cd-3840-ab7c-6b8bc86a9efe,EP KAMASARO,-2.237159967,30.63999938964844,cellular_tower,-2.2687,30.6488,5698,3.640856646064633
493,68350f6c-9b22-306c-9c25-5e12687e446a,EP NYAMATETE,-1.986919999,29.69171905517578,FTTH,-2.011234,29.766736,,8.763870794618152
494,68350f6c-9b22-306c-9c25-5e12687e446a,EP NYAMATETE,-1.986919999,29.69171905517578,ADSL,-1.885907,29.635504,,12.85258928598867
495,68350f6c-9b22-306c-9c25-5e12687e446a,EP NYAMATETE,-1.986919999,29.69171905517578,cellular_tower,-2.0659,29.6993,1000,8.82248844879529
496,68350f6c-9b22-306c-9c25-5e12687e446a,EP NYAMATETE,-1.986919999,29.69171905517578,cellular_tower,-2.0659,29.6993,1000,8.82248844879529
497,68350f6c-9b22-306c-9c25-5e12687e446a,EP NYAMATETE,-1.986919999,29.69171905517578,cellular_tower,-2.0674,29.7025,1000,9.028804747136261
498,68350f6c-9b22-306c-9c25-5e12687e446a,EP NYAMATETE,-1.986919999,29.69171905517578,cellular_tower,-2.0682,29.6983,1000,9.06746266803879
499,68350f6c-9b22-306c-9c25-5e12687e446a,EP NYAMATETE,-1.986919999,29.69171905517578,cellular_tower,-2.0686,29.7154,2423,9.455955045435202
500,68cb7d48-2eb4-3ae3-8c0f-ac214ae70432,EP NYARUZI,-2.275000095,29.586389541625977,FTTC,-2.331151,29.565785,,6.650149821797196
501,68cb7d48-2eb4-3ae3-8c0f-ac214ae70432,EP NYARUZI,-2.275000095,29.586389541625977,FTTC,-2.170469,29.584755,,11.624746240188191
502,68cb7d48-2eb4-3ae3-8c0f-ac214ae70432,EP NYARUZI,-2.275000095,29.586389541625977,cellular_tower,-2.3028,29.763,1000,19.864511062927967
503,68cb7d48-2eb4-3ae3-8c0f-ac214ae70432,EP NYARUZI,-2.275000095,29.586389541625977,cellular_tower,-2.3109,29.7639,1000,20.122388508045326
504,68cb7d48-2eb4-3ae3-8c0f-ac214ae70432,EP NYARUZI,-2.275000095,29.586389541625977,cellular_tower,-2.3047,29.7652,2528,20.139553812738434
505,68cb7d48-2eb4-3ae3-8c0f-ac214ae70432,EP NYARUZI,-2.275000095,29.586389541625977,cellular_tower,-2.2973,29.7684,1000,20.373987067525587
506,68cb7d48-2eb4-3ae3-8c0f-ac214ae70432,EP NYARUZI,-2.275000095,29.586389541625977,cellular_tower,-2.2973,29.7684,1000,20.373987067525587
507,68dfa395-b9d1-337a-a9d9-d4182372026a,RUSEBEYA PS,-2.204080105,29.620620727539062,FTTC,-2.170469,29.584755,,5.463488930980204
508,68dfa395-b9d1-337a-a9d9-d4182372026a,RUSEBEYA PS,-2.204080105,29.620620727539062,cellular_tower,-2.0872,29.6376,1000,13.132704773233094
509,68dfa395-b9d1-337a-a9d9-d4182372026a,RUSEBEYA PS,-2.204080105,29.620620727539062,cellular_tower,-2.0846,29.6445,1000,13.547958380538658
510,68dfa395-b9d1-337a-a9d9-d4182372026a,RUSEBEYA PS,-2.204080105,29.620620727539062,cellular_tower,-2.0895,29.6697,1381,13.858829348035723
511,68dfa395-b9d1-337a-a9d9-d4182372026a,RUSEBEYA PS,-2.204080105,29.620620727539062,cellular_tower,-2.0772,29.62,1119,14.108592566877226
512,68dfa395-b9d1-337a-a9d9-d4182372026a,RUSEBEYA PS,-2.204080105,29.620620727539062,cellular_tower,-2.0748,29.6267,5001,14.391154637218076
513,69dfd125-758c-3f3d-8401-e472e51b947d,URUGERO PS,-1.416414976,30.283618927001957,EVDSL,-1.321053,30.230928,,12.11394883564924
514,69dfd125-758c-3f3d-8401-e472e51b947d,URUGERO PS,-1.416414976,30.283618927001957,ADSL,-1.502813,30.211635,,12.502850330379363
515,69dfd125-758c-3f3d-8401-e472e51b947d,URUGERO PS,-1.416414976,30.283618927001957,cellular_tower,-1.378,30.3755,28189,11.070918002538507
516,69dfd125-758c-3f3d-8401-e472e51b947d,URUGERO PS,-1.416414976,30.283618927001957,cellular_tower,-1.3635,30.3697,1000,11.233211361426722
517,69dfd125-758c-3f3d-8401-e472e51b947d,URUGERO PS,-1.416414976,30.283618927001957,cellular_tower,-1.3895,30.3811,17559,11.24184502188397
518,69dfd125-758c-3f3d-8401-e472e51b947d,URUGERO PS,-1.416414976,30.283618927001957,cellular_tower,-1.3747,30.376,16422,11.268243579954362
519,69dfd125-758c-3f3d-8401-e472e51b947d,URUGERO PS,-1.416414976,30.283618927001957,cellular_tower,-1.4041,30.3848,7935,11.330466819314426
520,69e3bd0f-8a70-3a21-bd6f-ab61d5e6c355,EP RUSIZA,-1.557530046,29.36496925354004,EVDSL,-1.533929,29.432667,,7.969395098655368
521,69e3bd0f-8a70-3a21-bd6f-ab61d5e6c355,EP RUSIZA,-1.557530046,29.36496925354004,cellular_tower,-1.5263,29.3159,4002,6.465929038573872
522,69e3bd0f-8a70-3a21-bd6f-ab61d5e6c355,EP RUSIZA,-1.557530046,29.36496925354004,cellular_tower,-1.52,29.3187,3521,6.623153232043374
523,69e3bd0f-8a70-3a21-bd6f-ab61d5e6c355,EP RUSIZA,-1.557530046,29.36496925354004,cellular_tower,-1.5173,29.3193,3019,6.766132151020379
524,69e3bd0f-8a70-3a21-bd6f-ab61d5e6c355,EP RUSIZA,-1.557530046,29.36496925354004,cellular_tower,-1.5407,29.3051,2803,6.9128540064062065
525,69e3bd0f-8a70-3a21-bd6f-ab61d5e6c355,EP RUSIZA,-1.557530046,29.36496925354004,cellular_tower,-1.5408,29.3045,4374,6.974105166983933
526,6a14fab8-f4ed-3cf3-892e-14306c8121e6,E.P MUJEBESHI,-1.922889948,29.432249069213867,ADSL,-1.881758,29.40335,,5.588662993981318
527,6a14fab8-f4ed-3cf3-892e-14306c8121e6,E.P MUJEBESHI,-1.922889948,29.432249069213867,ADSL,-1.96254,29.535766,,12.319859095730779
528,6a14fab8-f4ed-3cf3-892e-14306c8121e6,E.P MUJEBESHI,-1.922889948,29.432249069213867,ADSL,-1.843455,29.334184,,14.028324005842483
529,6a14fab8-f4ed-3cf3-892e-14306c8121e6,E.P MUJEBESHI,-1.922889948,29.432249069213867,cellular_tower,-2.0491,29.4498,1000,14.16880047435286
530,6a14fab8-f4ed-3cf3-892e-14306c8121e6,E.P MUJEBESHI,-1.922889948,29.432249069213867,cellular_tower,-2.0491,29.4498,1000,14.16880047435286
531,6a14fab8-f4ed-3cf3-892e-14306c8121e6,E.P MUJEBESHI,-1.922889948,29.432249069213867,cellular_tower,-2.0537,29.4461,1000,14.626629411137477
532,6a14fab8-f4ed-3cf3-892e-14306c8121e6,E.P MUJEBESHI,-1.922889948,29.432249069213867,cellular_tower,-2.0536,29.4498,4165,14.664575600150698
533,6a14fab8-f4ed-3cf3-892e-14306c8121e6,E.P MUJEBESHI,-1.922889948,29.432249069213867,cellular_tower,-2.0555,29.4432,3640,14.795697484535241
534,6a2c62a8-b57f-3a6a-8b7e-0251b49b25a8,EP MUGUSA,-2.492810011,29.83577919006348,EVDSL,-2.492227,29.848944,,1.4639112534035932
535,6a2c62a8-b57f-3a6a-8b7e-0251b49b25a8,EP MUGUSA,-2.492810011,29.83577919006348,ADSL,-2.462153,29.861376,,4.439205518140974
536,6a2c62a8-b57f-3a6a-8b7e-0251b49b25a8,EP MUGUSA,-2.492810011,29.83577919006348,ADSL,-2.532621,29.851987,,4.778928502193221
537,6a2c62a8-b57f-3a6a-8b7e-0251b49b25a8,EP MUGUSA,-2.492810011,29.83577919006348,FTTC,-2.403982,29.872761,,10.697607079188039
538,6a2c62a8-b57f-3a6a-8b7e-0251b49b25a8,EP MUGUSA,-2.492810011,29.83577919006348,FTTC,-2.513662,29.728867,,12.100960090096128
539,6a2c62a8-b57f-3a6a-8b7e-0251b49b25a8,EP MUGUSA,-2.492810011,29.83577919006348,cellular_tower,-2.4962,29.7724,1000,7.050849602836182
540,6a2c62a8-b57f-3a6a-8b7e-0251b49b25a8,EP MUGUSA,-2.492810011,29.83577919006348,cellular_tower,-2.5488,29.8041,6423,7.151578909646105
541,6a2c62a8-b57f-3a6a-8b7e-0251b49b25a8,EP MUGUSA,-2.492810011,29.83577919006348,cellular_tower,-2.4846,29.7716,1000,7.187878099091075
542,6a2c62a8-b57f-3a6a-8b7e-0251b49b25a8,EP MUGUSA,-2.492810011,29.83577919006348,cellular_tower,-2.4846,29.7716,1000,7.187878099091075
543,6a2c62a8-b57f-3a6a-8b7e-0251b49b25a8,EP MUGUSA,-2.492810011,29.83577919006348,cellular_tower,-2.4864,29.7705,5037,7.286806593576814
544,6a352446-7378-3f17-a6c7-83f51fa6b178,E.P NYABURORO,-1.89940083,29.99419403076172,cellular_tower,-1.9009,29.9956,3483,0.2284801920106332
545,6a352446-7378-3f17-a6c7-83f51fa6b178,E.P NYABURORO,-1.89940083,29.99419403076172,cellular_tower,-1.8972,29.9932,2551,0.26849984546663735
546,6a352446-7378-3f17-a6c7-83f51fa6b178,E.P NYABURORO,-1.89940083,29.99419403076172,cellular_tower,-1.8955,29.9939,2849,0.43498161984327594
547,6a352446-7378-3f17-a6c7-83f51fa6b178,E.P NYABURORO,-1.89940083,29.99419403076172,cellular_tower,-1.9036,29.9958,1000,0.4998743934160107
548,6a352446-7378-3f17-a6c7-83f51fa6b178,E.P NYABURORO,-1.89940083,29.99419403076172,cellular_tower,-1.8924,29.9903,1851,0.8906602524375413
549,6a82bf57-bdda-3ce1-88ea-7270cbbee6df,GS MATABA,-1.939347029,29.411699295043945,ADSL,-1.881758,29.40335,,6.470483801291842
550,6a82bf57-bdda-3ce1-88ea-7270cbbee6df,GS MATABA,-1.939347029,29.411699295043945,ADSL,-1.843455,29.334184,,13.707838583912915
551,6a82bf57-bdda-3ce1-88ea-7270cbbee6df,GS MATABA,-1.939347029,29.411699295043945,EVDSL,-2.057701,29.369786,,13.96027821272137
552,6a82bf57-bdda-3ce1-88ea-7270cbbee6df,GS MATABA,-1.939347029,29.411699295043945,ADSL,-1.96254,29.535766,,14.026710585844468
553,6a82bf57-bdda-3ce1-88ea-7270cbbee6df,GS MATABA,-1.939347029,29.411699295043945,FTTC,-2.042419,29.334449,,14.319659757802585
554,6a82bf57-bdda-3ce1-88ea-7270cbbee6df,GS MATABA,-1.939347029,29.411699295043945,cellular_tower,-2.0491,29.4498,1000,12.917586952655881
555,6a82bf57-bdda-3ce1-88ea-7270cbbee6df,GS MATABA,-1.939347029,29.411699295043945,cellular_tower,-2.0491,29.4498,1000,12.917586952655881
556,6a82bf57-bdda-3ce1-88ea-7270cbbee6df,GS MATABA,-1.939347029,29.411699295043945,cellular_tower,-2.0537,29.4461,1000,13.277705001995972
557,6a82bf57-bdda-3ce1-88ea-7270cbbee6df,GS MATABA,-1.939347029,29.411699295043945,cellular_tower,-2.0555,29.4432,3640,13.381606646269695
558,6a82bf57-bdda-3ce1-88ea-7270cbbee6df,GS MATABA,-1.939347029,29.411699295043945,cellular_tower,-2.0536,29.4498,4165,13.3913240562656
559,d3857535-dc44-37c3-955d-5c9fed2a020f,EP RUZINGE,-2.076519966,30.098970413208008,EVDSL,-2.089353,30.120434,,2.779347685620029
560,d3857535-dc44-37c3-955d-5c9fed2a020f,EP RUZINGE,-2.076519966,30.098970413208008,FTTH,-2.111357,30.169472,,8.739565304122538
561,d3857535-dc44-37c3-955d-5c9fed2a020f,EP RUZINGE,-2.076519966,30.098970413208008,cellular_tower,-2.08,30.097,1000,0.44461370154670166
562,d3857535-dc44-37c3-955d-5c9fed2a020f,EP RUZINGE,-2.076519966,30.098970413208008,cellular_tower,-2.08,30.0939,18744,0.6835179935115433
563,d3857535-dc44-37c3-955d-5c9fed2a020f,EP RUZINGE,-2.076519966,30.098970413208008,cellular_tower,-2.0727,30.093,1000,0.7877692464529146
564,d3857535-dc44-37c3-955d-5c9fed2a020f,EP RUZINGE,-2.076519966,30.098970413208008,cellular_tower,-2.0727,30.093,1000,0.7877692464529146
565,d3857535-dc44-37c3-955d-5c9fed2a020f,EP RUZINGE,-2.076519966,30.098970413208008,cellular_tower,-2.0727,30.093,1000,0.7877692464529146
566,d4199234-8825-36e2-8073-d5fccde1685d,EP MAREMBO,-1.616021991,29.90753936767578,ADSL,-1.493513,29.877574,,14.023666260310415
567,d4199234-8825-36e2-8073-d5fccde1685d,EP MAREMBO,-1.616021991,29.90753936767578,cellular_tower,-1.6027,29.9112,4039,1.536201690821033
568,d4199234-8825-36e2-8073-d5fccde1685d,EP MAREMBO,-1.616021991,29.90753936767578,cellular_tower,-1.6312,29.9112,11786,1.7360709334328568
569,d4199234-8825-36e2-8073-d5fccde1685d,EP MAREMBO,-1.616021991,29.90753936767578,cellular_tower,-1.6106,29.9235,1000,1.8736851673492783
570,d4199234-8825-36e2-8073-d5fccde1685d,EP MAREMBO,-1.616021991,29.90753936767578,cellular_tower,-1.6241,29.9226,3744,1.8997599655726791
571,d4199234-8825-36e2-8073-d5fccde1685d,EP MAREMBO,-1.616021991,29.90753936767578,cellular_tower,-1.6146,29.9255,1818,2.0025895865477645
572,d5961be7-1509-339d-865c-f731ae0467f7,EP KAVUMU B,-2.107364893,29.74313735961914,FTTH,-2.134885,29.836053,,10.76861040743522
573,d5961be7-1509-339d-865c-f731ae0467f7,EP KAVUMU B,-2.107364893,29.74313735961914,FTTH,-2.011234,29.766736,,11.006233811448759
574,d5961be7-1509-339d-865c-f731ae0467f7,EP KAVUMU B,-2.107364893,29.74313735961914,cellular_tower,-2.1069,29.7416,6591,0.17848101772677782
575,d5961be7-1509-339d-865c-f731ae0467f7,EP KAVUMU B,-2.107364893,29.74313735961914,cellular_tower,-2.1099,29.7486,1263,0.6692679264859129
576,d5961be7-1509-339d-865c-f731ae0467f7,EP KAVUMU B,-2.107364893,29.74313735961914,cellular_tower,-2.1143,29.7407,5287,0.8173271237960317
577,d5961be7-1509-339d-865c-f731ae0467f7,EP KAVUMU B,-2.107364893,29.74313735961914,cellular_tower,-2.1061,29.7505,1722,0.8301367551547069
578,d5961be7-1509-339d-865c-f731ae0467f7,EP KAVUMU B,-2.107364893,29.74313735961914,cellular_tower,-2.1138,29.7494,5218,0.9981444703392977
579,d66db141-86e4-3e47-92be-810492f640c6,E.P NYARUSHISHI,-2.692529917,29.54939079284668,ADSL,-2.681551,29.552426,,1.2664943693230573
580,d66db141-86e4-3e47-92be-810492f640c6,E.P NYARUSHISHI,-2.692529917,29.54939079284668,ADSL,-2.720346,29.473577,,8.970784919409649
581,d66db141-86e4-3e47-92be-810492f640c6,E.P NYARUSHISHI,-2.692529917,29.54939079284668,ADSL,-2.593421,29.581669,,11.588967856656948
582,d66db141-86e4-3e47-92be-810492f640c6,E.P NYARUSHISHI,-2.692529917,29.54939079284668,EVDSL,-2.668663,29.674789,,14.178964635371617
583,d66db141-86e4-3e47-92be-810492f640c6,E.P NYARUSHISHI,-2.692529917,29.54939079284668,cellular_tower,-2.647,29.5669,1000,5.42339563052835
584,d66db141-86e4-3e47-92be-810492f640c6,E.P NYARUSHISHI,-2.692529917,29.54939079284668,cellular_tower,-2.6418,29.5415,1000,5.708594468709779
585,d66db141-86e4-3e47-92be-810492f640c6,E.P NYARUSHISHI,-2.692529917,29.54939079284668,cellular_tower,-2.6418,29.5415,1000,5.708594468709779
586,d66db141-86e4-3e47-92be-810492f640c6,E.P NYARUSHISHI,-2.692529917,29.54939079284668,cellular_tower,-2.6413,29.5385,1000,5.823533164189403
587,d66db141-86e4-3e47-92be-810492f640c6,E.P NYARUSHISHI,-2.692529917,29.54939079284668,cellular_tower,-2.6419,29.5764,1000,6.379242375094696
588,d722f6b1-f92a-3f58-a17c-82a6735e6dd6,EP URUMURI,-1.485056996,29.755971908569336,ADSL,-1.544013,29.746743,,6.635387708312763
589,d722f6b1-f92a-3f58-a17c-82a6735e6dd6,EP URUMURI,-1.485056996,29.755971908569336,ADSL,-1.493513,29.877574,,13.549631878861923
590,d722f6b1-f92a-3f58-a17c-82a6735e6dd6,EP URUMURI,-1.485056996,29.755971908569336,cellular_tower,-1.4484,29.7053,4548,6.952747059434866
591,d722f6b1-f92a-3f58-a17c-82a6735e6dd6,EP URUMURI,-1.485056996,29.755971908569336,cellular_tower,-1.4488,29.7046,7149,6.990184958486342
592,d722f6b1-f92a-3f58-a17c-82a6735e6dd6,EP URUMURI,-1.485056996,29.755971908569336,cellular_tower,-1.455,29.7006,7190,7.003915320555615
593,d722f6b1-f92a-3f58-a17c-82a6735e6dd6,EP URUMURI,-1.485056996,29.755971908569336,cellular_tower,-1.4386,29.712,6986,7.111715575866609
